dataset,file,label,feature,missing_rate,outlier_rate_iqr,skewness,kurtosis_excess,n_nonmissing,recommended_missing,recommended_outlier,recommended_normalization,recommended_pipeline
autism,15.csv,,Point of Regard Left X [px],0.18855853732448905,5.023108322369531,-0.5520264171463228,0.34339586824488544,29643,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,15.csv,,Point of Regard Left Y [px],0.18855853732448905,4.962385723442297,-0.23240973462442752,0.5837567392147078,29643,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,15.csv,,Gaze Vector Right X,0.18855853732448905,0.0,,0.0,29643,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,15.csv,,Gaze Vector Right Y,0.18855853732448905,0.0,,0.0,29643,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,15.csv,,Gaze Vector Right Z,0.18855853732448905,0.0,,0.0,29643,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,15.csv,,Gaze Vector Left X,0.18855853732448905,0.0,,0.0,29643,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,15.csv,,Gaze Vector Left Y,0.18855853732448905,0.0,,0.0,29643,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,15.csv,,Gaze Vector Left Z,0.18855853732448905,0.0,,0.0,29643,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,15.csv,,Eye Position Right X [mm],0.18855853732448905,0.0033734777181796713,-0.16263599559328068,-1.435055756304647,29643,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,15.csv,,Eye Position Right Y [mm],0.18855853732448905,0.0,-0.22244261147227884,-1.6314010835139965,29643,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,15.csv,,Eye Position Right Z [mm],0.18855853732448905,2.6515534864892216,-3.9923577972425606,19.170932229521497,29643,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,15.csv,,Eye Position Left X [mm],0.18855853732448905,0.0,-0.157979420467433,-1.6252664207082022,29643,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,15.csv,,Eye Position Left Y [mm],0.18855853732448905,0.0,-0.10586663080319324,-1.7899992447444868,29643,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,15.csv,,Eye Position Left Z [mm],0.18855853732448905,2.607698276152886,-4.174305435621426,20.5760613777852,29643,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,15.csv,,Pupil Position Right X [px],0.18855853732448905,3.3903451067705697,-3.0976520719688136,12.130547433243601,29643,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,15.csv,,Pupil Position Right Y [px],0.18855853732448905,0.0,-0.17397544901048625,-0.6640306416031527,29643,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,15.csv,,Pupil Position Left X [px],0.18855853732448905,3.366730762743312,-2.3480641497692996,8.23568064338124,29643,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,15.csv,,Pupil Position Left Y [px],0.18855853732448905,0.0,-0.3122379572587001,-0.636733896194356,29643,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,16.csv,,Pupil Diameter Right [mm],4.207557201690593,0.572917646616117,0.5133025744368546,-0.007206743809536675,106298,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,16.csv,,Pupil Diameter Left [mm],4.207557201690593,0.42898267135788065,0.3763555102540648,-0.08177203228326091,106298,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,16.csv,,Point of Regard Right X [px],0.18293726963872142,0.0,0.026075810438462542,-1.0579142020514933,110764,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,16.csv,,Point of Regard Right Y [px],0.18293726963872142,0.0,0.14525377615798715,-0.7118267272736669,110764,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,16.csv,,Point of Regard Left X [px],0.18293726963872142,0.0,0.026075810438462542,-1.0579142020514933,110764,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,16.csv,,Point of Regard Left Y [px],0.18293726963872142,0.0,0.14525377615798715,-0.7118267272736669,110764,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,16.csv,,Gaze Vector Right X,0.18293726963872142,0.0,,0.0,110764,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,16.csv,,Gaze Vector Right Y,0.18293726963872142,0.0,,0.0,110764,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,16.csv,,Gaze Vector Right Z,0.18293726963872142,0.0,,0.0,110764,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,16.csv,,Gaze Vector Left X,0.18293726963872142,0.0,,0.0,110764,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,16.csv,,Gaze Vector Left Y,0.18293726963872142,0.0,,0.0,110764,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,16.csv,,Gaze Vector Left Z,0.18293726963872142,0.0,,0.0,110764,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,17.csv,,Point of Regard Right X [px],0.14862552927342557,0.0,-0.12515237296979956,-1.0593025461381336,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Point of Regard Right Y [px],0.14862552927342557,0.0,-0.18763054645571195,-0.8186155112853193,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Point of Regard Left X [px],0.14862552927342557,0.0,-0.11462323270296115,-1.0503307929590573,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Point of Regard Left Y [px],0.14862552927342557,0.0,-0.17226735937937865,-0.8760606783080189,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Gaze Vector Right X,0.14862552927342557,6.341023327748421,-0.12064410919526149,2.2992840729994857,395709,LOCF_or_Mean,IQR_or_IsolationForest,StandardScaler,LOCF_or_Mean + IQR_or_IsolationForest + StandardScaler
autism,17.csv,,Gaze Vector Right Y,0.14862552927342557,0.0,-0.16779161525674097,-1.08516180801713,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Gaze Vector Right Z,0.14862552927342557,23.85439805513648,1.2023687869615345,-0.5186875263868949,395709,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,17.csv,,Gaze Vector Left X,0.14862552927342557,7.481255164780179,-0.09781331863116381,2.2041448783317517,395709,LOCF_or_Mean,IQR_or_IsolationForest,StandardScaler,LOCF_or_Mean + IQR_or_IsolationForest + StandardScaler
autism,17.csv,,Gaze Vector Left Y,0.14862552927342557,0.0,-0.15965306628002549,-1.0904489878624912,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Gaze Vector Left Z,0.14862552927342557,24.258735585998803,1.1797609620764593,-0.5773902942334366,395709,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,17.csv,,Eye Position Right X [mm],0.14862552927342557,5.774445362627588,0.4109193279198373,0.9869325613569457,395709,LOCF_or_Mean,IQR_or_IsolationForest,StandardScaler,LOCF_or_Mean + IQR_or_IsolationForest + StandardScaler
autism,17.csv,,Eye Position Right Y [mm],0.14862552927342557,0.3100763439800459,-0.15209626125756318,-0.25681800542148725,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Eye Position Right Z [mm],0.14862552927342557,23.855156188006845,-1.088414526088618,-0.6113891616914313,395709,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,17.csv,,Eye Position Left X [mm],0.14862552927342557,0.3853842091031541,-0.13906005210930936,0.12899047700327904,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Eye Position Left Y [mm],0.14862552927342557,0.21379346944345465,-0.20554027195166993,-0.2607307792477078,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Eye Position Left Z [mm],0.14862552927342557,24.271876555751827,-1.0625825962308777,-0.6697043146905419,395709,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,17.csv,,Pupil Position Right X [px],0.14862552927342557,0.0,-0.4738213486869699,-0.9552758530582461,395709,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,17.csv,,Pupil Position Right Y [px],0.14862552927342557,0.0,-0.5020297538906304,-1.0989552797464799,395709,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,17.csv,,Pupil Position Left X [px],0.14862552927342557,0.0,-0.7406214579769389,-0.9292298459710131,395709,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,17.csv,,Pupil Position Left Y [px],0.14862552927342557,0.0,-0.5050934150785561,-1.090992548383142,395709,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Point of Regard Right X [px],0.843256070172465,0.0,-0.2797565914227753,-0.5924638206694302,70200,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,18.csv,,Point of Regard Right Y [px],0.843256070172465,27.844729344729345,0.5243178459846879,1.0498141160394114,70200,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,18.csv,,Point of Regard Left X [px],0.843256070172465,0.0,-0.2797565914227753,-0.5924638206694302,70200,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,18.csv,,Point of Regard Left Y [px],0.843256070172465,27.844729344729345,0.5243178459846879,1.0498141160394114,70200,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,18.csv,,Gaze Vector Right X,0.843256070172465,0.0,,0.0,70200,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Gaze Vector Right Y,0.843256070172465,0.0,,0.0,70200,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Gaze Vector Right Z,0.843256070172465,0.0,,0.0,70200,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Gaze Vector Left X,0.843256070172465,0.0,,0.0,70200,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Gaze Vector Left Y,0.843256070172465,0.0,,0.0,70200,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Gaze Vector Left Z,0.843256070172465,0.0,,0.0,70200,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Eye Position Right X [mm],0.843256070172465,0.3789173789173789,-0.2509639905894194,-0.3421172157227921,70200,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,18.csv,,Eye Position Right Y [mm],0.843256070172465,0.019943019943019943,-0.07411927102595407,-0.7005398761428081,70200,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,18.csv,,Eye Position Right Z [mm],0.843256070172465,14.547008547008547,-1.7952288707220867,1.625258181991902,70200,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,18.csv,,Eye Position Left X [mm],0.843256070172465,0.98005698005698,0.26202461833579027,0.04938542988712502,70200,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,18.csv,,Eye Position Left Y [mm],0.843256070172465,0.056980056980056974,-0.029590098972555857,-0.6852749946993582,70200,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,18.csv,,Eye Position Left Z [mm],0.843256070172465,14.673789173789173,-1.7961527494924674,1.633268937733905,70200,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,18.csv,,Pupil Position Right X [px],0.843256070172465,16.264957264957264,-1.105514445080849,0.1510297113407275,70200,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,18.csv,,Pupil Position Right Y [px],0.843256070172465,0.0,-0.9993176463561348,-0.1520639611709651,70200,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Pupil Position Left X [px],0.843256070172465,0.0,-0.7922932218085902,-0.30142805723874755,70200,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,18.csv,,Pupil Position Left Y [px],0.843256070172465,0.0,-1.009961597124186,-0.18423709923050646,70200,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Size Right X [px],0.787545273324536,11.222107452633962,-1.0237259809157657,1.3815654924686585,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Size Right Y [px],0.787545273324536,11.215032615001485,-1.1024531654486192,0.9884849601834484,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Diameter Right [mm],5.19134121346548,0.18656716417910446,0.17458237199265766,-0.5021069926504831,67536,KNN,ZScore,StandardScaler,KNN + ZScore + StandardScaler
autism,19.csv,,Pupil Size Left X [px],0.787545273324536,11.410298133657832,-1.0284388025090727,1.430503878341519,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Size Left Y [px],0.787545273324536,11.406053231078346,-1.118320952421722,1.0273298917686904,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Diameter Left [mm],5.19134121346548,0.30650319829424305,0.34789688222529597,-0.18230451738276932,67536,KNN,ZScore,StandardScaler,KNN + ZScore + StandardScaler
autism,19.csv,,Point of Regard Right X [px],0.787545273324536,33.612553591895065,-0.30351654656434285,-0.20190457679179685,70673,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,19.csv,,Point of Regard Right Y [px],0.787545273324536,25.275564925784956,0.5253374946160962,1.7289034002581416,70673,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,19.csv,,Point of Regard Left X [px],0.787545273324536,33.612553591895065,-0.30351654656434285,-0.20190457679179685,70673,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,19.csv,,Point of Regard Left Y [px],0.787545273324536,25.275564925784956,0.5253374946160962,1.7289034002581416,70673,LOCF_or_Mean,IsolationForest,RobustScaler,LOCF_or_Mean + IsolationForest + RobustScaler
autism,19.csv,,Gaze Vector Right X,0.787545273324536,0.0,,0.0,70673,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,19.csv,,Gaze Vector Right Y,0.787545273324536,0.0,,0.0,70673,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,19.csv,,Gaze Vector Right Z,0.787545273324536,0.0,,0.0,70673,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,19.csv,,Gaze Vector Left X,0.787545273324536,0.0,,0.0,70673,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,19.csv,,Gaze Vector Left Y,0.787545273324536,0.0,,0.0,70673,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,19.csv,,Gaze Vector Left Z,0.787545273324536,0.0,,0.0,70673,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,19.csv,,Eye Position Right X [mm],0.787545273324536,0.3523269140973215,-0.039843661639482275,-0.2755675464807932,70673,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,19.csv,,Eye Position Right Y [mm],0.787545273324536,0.0,0.19618310326753646,-0.538425990571894,70673,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,19.csv,,Eye Position Right Z [mm],0.787545273324536,9.565180479108005,-2.5227051090491943,4.976199985811615,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Eye Position Left X [mm],0.787545273324536,0.2985581480905013,0.24758781310226297,-0.23367068803979363,70673,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,19.csv,,Eye Position Left Y [mm],0.787545273324536,0.0,0.26165331109352324,-0.36960175166748366,70673,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,19.csv,,Eye Position Left Z [mm],0.787545273324536,9.58781995953193,-2.5372490034795505,5.052241588018294,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Position Right X [px],0.787545273324536,10.97731807055028,-1.4700217931583164,1.547900558139092,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Position Right Y [px],0.787545273324536,10.956093557652851,-1.166840663077082,0.5026676273063426,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Position Left X [px],0.787545273324536,11.091930440196398,-1.0021949464754865,0.5098061320336087,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,19.csv,,Pupil Position Left Y [px],0.787545273324536,11.050896381928036,-1.168293331321088,0.4759302671005865,70673,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
autism,2.csv,,Pupil Size Right X [px],0.0479415113561455,0.16188020864560226,-0.38267339145796514,0.6159468467134213,16679,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,2.csv,,Pupil Size Right Y [px],0.0479415113561455,0.14389351879609089,-0.4148145544393895,0.4251251360636008,16679,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
autism,2.csv,,Pupil Diameter Right [mm],0.0479415113561455,0.01798668984951136,0.5778243502701066,-0.5384020203213837,16679,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,2.csv,,Pupil Size Left X [px],0.0479415113561455,8.765513519995203,-0.572699929682494,0.28429771012143945,16679,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
autism,2.csv,,Pupil Size Left Y [px],0.0479415113561455,8.765513519995203,-0.5684521893595682,0.29278826735715,16679,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
